,seed,val_acc,test_acc
0,0,0.6520681265206812,0.6253041362530414
1,1,0.6399026763990268,0.6277372262773723
2,2,0.7907542579075426,0.754257907542579
3,3,0.7931873479318735,0.7566909975669099
4,4,0.7347931873479319,0.7055961070559611
5,5,0.6399026763990268,0.6058394160583942
6,6,0.7226277372262774,0.7688564476885644
7,7,0.6520681265206812,0.6739659367396593
8,8,0.7128953771289538,0.6934306569343066
9,9,0.6715328467153284,0.6788321167883211
