,seed,val_acc,test_acc
0,0,0.8468468468468469,0.7142857142857143
1,1,0.7297297297297297,0.6964285714285714
2,2,0.6936936936936937,0.7857142857142857
3,3,0.7927927927927928,0.8035714285714286
4,4,0.7657657657657657,0.6071428571428571
5,5,0.8198198198198198,0.7321428571428571
6,6,0.7387387387387387,0.7767857142857143
7,7,0.7927927927927928,0.7589285714285714
8,8,0.7747747747747747,0.6964285714285714
9,9,0.8018018018018018,0.7053571428571429
