,seed,val_acc,test_acc
0,0,0.8378378378378378,0.7589285714285714
1,1,0.7657657657657657,0.7053571428571429
2,2,0.7027027027027027,0.8125
3,3,0.7927927927927928,0.8035714285714286
4,4,0.7657657657657657,0.7321428571428571
5,5,0.7927927927927928,0.7232142857142857
6,6,0.7477477477477478,0.7678571428571429
7,7,0.7657657657657657,0.7232142857142857
8,8,0.7657657657657657,0.7053571428571429
9,9,0.8018018018018018,0.7142857142857143
