,seed,val_acc,test_acc
0,0,0.8947368421052632,0.9473684210526315
1,1,0.8421052631578947,0.7894736842105263
2,2,0.8947368421052632,0.8421052631578947
3,3,1.0,0.7894736842105263
4,4,0.8947368421052632,0.7368421052631579
5,5,0.8421052631578947,0.7894736842105263
6,6,0.9473684210526315,0.8947368421052632
7,7,0.8421052631578947,0.8421052631578947
8,8,0.8421052631578947,0.8947368421052632
9,9,0.8421052631578947,0.7894736842105263
