,seed,val_acc,test_acc
0,0,0.8077858880778589,0.7858880778588808
1,1,0.7737226277372263,0.7834549878345499
2,2,0.8369829683698297,0.8394160583941606
3,3,0.7664233576642335,0.7688564476885644
4,4,0.7907542579075426,0.8077858880778589
5,5,0.8150851581508516,0.8102189781021898
6,6,0.7883211678832117,0.7883211678832117
7,7,0.8102189781021898,0.8077858880778589
8,8,0.8126520681265207,0.8175182481751825
9,9,0.7883211678832117,0.7883211678832117
