,seed,val_acc,test_acc
0,0,1.0,0.9919354838709677
1,1,0.991869918699187,0.967741935483871
2,2,0.991869918699187,0.9919354838709677
3,3,0.926829268292683,0.9596774193548387
4,4,0.967479674796748,0.9838709677419355
5,5,0.991869918699187,1.0
6,6,1.0,0.9758064516129032
7,7,0.943089430894309,0.967741935483871
8,8,1.0,1.0
9,9,0.943089430894309,0.9919354838709677
