,seed,val_acc,test_acc
0,0,0.8947368421052632,0.8421052631578947
1,1,1.0,0.7368421052631579
2,2,0.8947368421052632,0.8947368421052632
3,3,0.8947368421052632,0.631578947368421
4,4,0.7894736842105263,0.8421052631578947
5,5,0.7894736842105263,0.8421052631578947
6,6,1.0,0.8947368421052632
7,7,0.8421052631578947,0.8421052631578947
8,8,0.7368421052631579,0.8421052631578947
9,9,0.7894736842105263,0.8421052631578947
