,seed,val_acc,test_acc
0,0,1.0,1.0
1,1,0.57,0.57
2,2,1.0,1.0
3,3,1.0,1.0
4,4,1.0,1.0
5,5,0.66,0.59
6,6,0.57,0.6
7,7,0.46,0.47
8,8,0.55,0.53
9,9,1.0,1.0
