,seed,val_acc,test_acc
0,0,0.9857142857142858,1.0
1,1,0.9428571428571428,0.9142857142857143
2,2,0.9571428571428572,0.9714285714285714
3,3,0.9714285714285714,0.9714285714285714
4,4,0.9714285714285714,0.9714285714285714
5,5,0.9571428571428572,0.9857142857142858
6,6,0.9714285714285714,0.9285714285714286
7,7,1.0,0.9714285714285714
8,8,0.9714285714285714,0.9857142857142858
9,9,0.9857142857142858,0.9571428571428572
