,seed,val_acc,test_acc
0,0,0.9357142857142857,0.9071428571428571
1,1,0.8928571428571429,0.9285714285714286
2,2,0.8714285714285714,0.9285714285714286
3,3,0.9357142857142857,0.9214285714285714
4,4,0.9,0.9214285714285714
5,5,0.8857142857142857,0.9428571428571428
6,6,0.95,0.9214285714285714
7,7,0.9142857142857143,0.9285714285714286
8,8,0.8785714285714286,0.9142857142857143
9,9,0.9,0.9142857142857143
