,seed,val_acc,test_acc
0,0,0.99,0.99
1,1,0.96,0.96
2,2,0.98,0.97
3,3,0.98,1.0
4,4,1.0,1.0
5,5,0.98,0.98
6,6,0.95,0.97
7,7,1.0,0.98
8,8,0.98,0.97
9,9,1.0,1.0
