,seed,val_acc,test_acc
0,0,0.99,0.99
1,1,1.0,1.0
2,2,1.0,1.0
3,3,1.0,1.0
4,4,1.0,1.0
5,5,0.99,0.99
6,6,0.98,1.0
7,7,1.0,1.0
8,8,0.99,1.0
9,9,1.0,0.99
