,seed,val_acc,test_acc
0,0,0.9186991869918699,0.9516129032258065
1,1,0.9105691056910569,0.9354838709677419
2,2,0.9186991869918699,0.9435483870967742
3,3,0.9186991869918699,0.9516129032258065
4,4,0.9186991869918699,0.9435483870967742
5,5,0.926829268292683,0.9516129032258065
6,6,0.926829268292683,0.9516129032258065
7,7,0.9105691056910569,0.9435483870967742
8,8,0.9186991869918699,0.9516129032258065
9,9,0.8943089430894309,0.8870967741935484
