,seed,val_acc,test_acc
0,0,1.0,1.0
1,1,0.5,0.49
2,2,1.0,1.0
3,3,1.0,1.0
4,4,1.0,1.0
5,5,0.46,0.53
6,6,1.0,1.0
7,7,0.53,0.47
8,8,0.56,0.44
9,9,0.55,0.49
