,seed,val_acc,test_acc
0,0,0.9571428571428572,0.9571428571428572
1,1,0.9571428571428572,0.9571428571428572
2,2,0.9428571428571428,0.9714285714285714
3,3,0.9857142857142858,0.9857142857142858
4,4,0.9714285714285714,0.9714285714285714
5,5,0.9571428571428572,0.9714285714285714
6,6,0.9857142857142858,0.9428571428571428
7,7,0.9714285714285714,0.9428571428571428
8,8,0.9857142857142858,0.9714285714285714
9,9,0.9714285714285714,0.9857142857142858
