,seed,val_acc,test_acc
0,0,0.8947368421052632,0.6842105263157895
1,1,0.9473684210526315,0.631578947368421
2,2,0.9473684210526315,0.8421052631578947
3,3,0.9473684210526315,0.6842105263157895
4,4,0.8947368421052632,0.7894736842105263
5,5,0.8421052631578947,0.8421052631578947
6,6,1.0,0.8947368421052632
7,7,0.8947368421052632,0.8421052631578947
8,8,0.8947368421052632,0.8947368421052632
9,9,0.8421052631578947,0.7894736842105263
