,seed,val_acc,test_acc
0,0,0.9142857142857143,0.9428571428571428
1,1,0.9428571428571428,0.9571428571428572
2,2,0.9214285714285714,0.9357142857142857
3,3,0.9285714285714286,0.9571428571428572
4,4,0.9642857142857143,0.9357142857142857
5,5,0.95,0.9642857142857143
6,6,0.9,0.9428571428571428
7,7,0.9285714285714286,0.9642857142857143
8,8,0.9285714285714286,0.95
9,9,0.9285714285714286,0.9571428571428572
