,seed,val_acc,test_acc
0,0,0.8198198198198198,0.7232142857142857
1,1,0.7567567567567568,0.7410714285714286
2,2,0.6486486486486487,0.8392857142857143
3,3,0.7657657657657657,0.7857142857142857
4,4,0.7117117117117117,0.7053571428571429
5,5,0.7657657657657657,0.7589285714285714
6,6,0.7387387387387387,0.6875
7,7,0.7387387387387387,0.7232142857142857
8,8,0.7927927927927928,0.7410714285714286
9,9,0.7837837837837838,0.6964285714285714
