,seed,val_acc,test_acc
0,0,0.8004866180048662,0.7834549878345499
1,1,0.7518248175182481,0.7518248175182481
2,2,0.7834549878345499,0.7907542579075426
3,3,0.8004866180048662,0.7712895377128953
4,4,0.8223844282238443,0.7664233576642335
5,5,0.8077858880778589,0.8175182481751825
6,6,0.7664233576642335,0.7761557177615572
7,7,0.5012165450121655,0.49878345498783455
8,8,0.8004866180048662,0.7615571776155717
9,9,0.8102189781021898,0.8029197080291971
