,seed,val_acc,test_acc
0,0,0.8378378378378378,0.7321428571428571
1,1,0.7747747747747747,0.7142857142857143
2,2,0.6936936936936937,0.7410714285714286
3,3,0.8288288288288288,0.6964285714285714
4,4,0.7927927927927928,0.6785714285714286
5,5,0.7747747747747747,0.7053571428571429
6,6,0.7477477477477478,0.7142857142857143
7,7,0.8018018018018018,0.7410714285714286
8,8,0.7117117117117117,0.7053571428571429
9,9,0.7837837837837838,0.7053571428571429
