,seed,val_acc,test_acc
0,0,0.9,0.8928571428571429
1,1,0.8642857142857143,0.9214285714285714
2,2,0.8714285714285714,0.9285714285714286
3,3,0.9,0.9
4,4,0.9,0.9285714285714286
5,5,0.8857142857142857,0.8928571428571429
6,6,0.8714285714285714,0.9142857142857143
7,7,0.8928571428571429,0.9214285714285714
8,8,0.9214285714285714,0.8714285714285714
9,9,0.8714285714285714,0.9
