,seed,val_acc,test_acc
0,0,1.0,1.0
1,1,1.0,1.0
2,2,0.62,0.55
3,3,1.0,1.0
4,4,1.0,0.99
5,5,1.0,1.0
6,6,1.0,1.0
7,7,1.0,1.0
8,8,1.0,1.0
9,9,1.0,1.0
